reviewId,userName,content,score
gp:AOqpTOHHkao0LZZPUPmEem6_F84lcLCvA6kl5ZLp4p8TZ6De8YJpVJSWDH0jWkONRUBsOXAHJEUb9w8Zi5_C_dA,D V,This app wants way to much of your info. it copys your phone contacts and sends them to who ever with out you permission.,1
gp:AOqpTOG3wv2UwxRiamLXtUg4svNP876lC5JKwjgcDK8A4MYaGm0drwPr8GvbNPITC5-0ooyDJVjU1lK1i8z6Br8,Marion Isaac,App did not work I signed up but it would not accept the verification code,1
gp:AOqpTOGswmzjxpeho6etOxlB52TReBBdYwjckXrJn2_yOCrvS6HIb2bPcjCzmizSBG2yJiyCah8PquOp0q9qWN0,Gray Bell,Ok when it works but the alerts are usually on Facebook before here so defeats the object. Not been able to open the app even after an update for about 4 weeks,1
gp:AOqpTOGbXIIk6TCuN1D7PpjzxOi1HovXdXFs-fXke7e5MJBYP3oAR0JwcDDk5FCbYigT_JmxzkG8jNDpRKaK0Gs,Trudy vetter,This does not work!!!! Will not find my zip my city or my alert management agency. Used to be good but not any more. Needs minus stars but it wouldn't let me post with out a star,1
gp:AOqpTOGWteKGjydS1DIDtUX_KrYlvbWIBMaZHvR6Q5Qz5ayEKorxtw3EdqDdlGXjqH2WNEZRi-w_7pnDpxAGbiQ,Abigail Grace,"Couldn't find my ""organization"".",1
gp:AOqpTOGY1sVGZNNei13kGyBkhLivJJT_mTdah2QKZDLNsq-jgaXR5oqeDNCiwKMSNuS3uGXPMwQkuC8AwSqrGOw,Amy Denzer,Doesnt work,1
gp:AOqpTOGGIpFGuYBQViBvOSADytHFFu-FiT2ZnWYaroocgf2hVVtUEkEi7Pqa4X0UBGpyS_o31XUMs91cnoTQPkk,Joseph Kason,"Still haven't gone back to allowing people with accounts to just login with their account info, but require this asinine organization search. Someone had to change things to change things to justify their job or something. App still sucks, no real update to 2019 yet.",1
gp:AOqpTOHFCjBRAlJZVuXbP4VxR6U6BWEK-x8k7EQe05eLEZCz4NuokpZvUb3Mna-5Lud1DAIkUH1LNsOowFKTELQ,Demosthenes Cabreros,"I cannot find my profile and calendar. Settings is also missing. The app shows/defaults and I can see just ""Feeds"". I wonder if the upgrade requires screen resolution in Android phone. Not happy with this upgrade. How do i downgrade to the previous version? 👎",1
gp:AOqpTOFcv8wE_xGZL7qzo1mBTJDw4eRON2PNLXCeH-lIWZuYHm_MkPX6DY845pW6D87z_HMI1Qv4bUV1w-RPooI,Lezli Hall,Piece.of junk! Set up alerts was not.notified.,1
gp:AOqpTOFwU8Lgc3pFFDV3S2JzkgtxAziSJErjzS3IZXWKuBYb-yYUn95Dap6ftdcUPMTd_3xpsecUionQKFUg2No,C P,"Another flop by Lee County, FL Government. Register doesn't save your account. Re-register does the same. App is non functional under Pie 9. Oh well business as usual. Typical let's spend more money in EOC/EM /ITG! Haven't been able to get it right yet in over 40 years.",1
gp:AOqpTOGbBHhrOxFBF0aJ04sI1sHDlkiDfkOZvCrnZ2allZyoiX8mNanEHHeTgAE1qEbzpsIUdGLkofbAzy2z6NE,Dewed G,I don't see why you have to create an account. They ask for personal information. They don't need that to send alerts. Deleted,2
gp:AOqpTOGp_4e49BDgGQbJte4ttMCU9-ebG4OeknvH2wNiVmhUpkny_HgoFAotVfcYJzvYWICnQFZS_1wjg7ravbo,Michele Y,Lol redirected to this app which doesnt acknowledge my zipcode.,1
gp:AOqpTOGdrt_XZgrKWDiST5OravjZwh8i0Lx489KTKBCYoNzcoj51LR22-5bzX8LIXHSWdlo0aMzWZDAehIgL_Mo,Tanya De La Madriza,😵💁💁💆💆🙌🙌🙌💞,5
gp:AOqpTOFNGf7tEhdNujhb36_S9soHFkvmNj9esHB7aenOPn9FRkzthkOCjWVL2cAWMAb8IoV1lXkaQgElRuvwx7M,Irina Mia,App doesn't recognize my zip or address.,1
gp:AOqpTOH80U3vcA-1u6ttNL0f7xVJ9v1Aoj2K-E4X1TjVXEJyj_ZtMDRREqVDXAqKtzAwe5_i8PtYXYiaDtA9yyw,Bear teeka,"Signing up for the third time. It keeps losing me. Try to log in. Enter username, it says username is invalid. Go to sign up, enter the same username, it says the username already exists, please input a new one. You can't win.",2
gp:AOqpTOF5DCI0ahPrDijAgPzD3wAFJjJmBAC7Jo3aPNfGQxoJYgcf8Tx-GRPUAZFVyqrt3uQhlxdxDvKr-yt9QF8,Cheebs McGee,"This app is pretty bad for an emergency notification system. On Android, alerts are typically delayed anywhere from 6 to 15 minutes before I recieve them. Everbridge was recently updated to address this, sadly ut does not appear to have worked.",1
gp:AOqpTOFnWtF2RZyiqxlRHupaYiW-tywNsxblkrBvfBXrRRZJhcpQNDr5mh_2L8AgRMGhhD4EZ6CdTff1GJzVeUw,David M,required to use this app for work. nothing but issues. notifications don't push unless i open my phone then they all start flooding in. checked all settings and it all looks correct but it still doesn't work correctly. since the last update now it uses the default notification alert even though I've changed it in the app. they've been saying an update will come but that was a month ago and still nothing.,1
gp:AOqpTOE4LBBZ95DqRgQCq3vsXr_2LKGtyKtitT5PjMhRQigVzCJsTildRTYk-aifAlgzB1WQm1HXEol1VnsNtqI,JLM,can't open. every time i enter texted code app says wrong code.,1
gp:AOqpTOEliOdkJe3pNR01-PJE-leqtd4JSDEEl24V3w5MJYzonib0dhMzJcOMSDp-ywWBUr34cZhCuLQVOdujw0Y,Diana Brown,alerts not timely receive hours later or next day. Get phone voicemail that is nothing more than a sound like a fax. Terrible app at least in Montgomery County. Wish I never downloaded. Hope I can get it removed. DON'T DOWNLOAD. YOU WILL REGRET IT!!!!,1
gp:AOqpTOE4lgUA-2ziGMh9q392DJuhX97X3h_2jgZNfiYhyOmgc2oJ0W_syRmUbH0TWwxJUrGFoYgb9FNPte4mllU,Jo Beth Thomsen,This app changed my first name using Google Translate and there is no way to change it back. Uninstall and reinstall didn't fix it. Still keeps happening.,2
gp:AOqpTOHi7l-XOvsKVpWs0owi3k1aBAqeeCcMPzcdLQNCuiFDbaez2jyHduITrOXsSnsp_ZZLB8omYfr8CDse4f4,Vicki Brady,"Didn't recognize any thing i put in. City, zip code, etc... sounds like a good idea if it worked.",1
gp:AOqpTOHWiiMMK7YuEUjFobgcqPEEwDxVqRq9745H2uEHYirxEKTpcz0kfr-Rt4823mE2o0kNcbQiI1eniXn9ljQ,Make Name Acceptable Go,"I have an account (set up through my county's 911) and it works fine with texting and calling...  But this app has no way to sign in with that account information.  Only by ""Organization, keyword, or Zip..."" And my county and zip produce NO results.  If I put in the first 3 letters of the county I get over 12 results, but nothing for me. Add the ability to login using Username and Password, it's a REALLY BASIC concept. I'd set that up even if your system didn't have some kind of ""hide the organization"" bug/feature.  !!May have found a workaround: Just choose any organization (I chose a hospital that had a name similar to my county) then sign in. As far as I can tell, I didn't end up on the hospital's list and did for my county.   The review by Pat Gallagher July 7, 2019 below looks helpful, but why so complicated I have no idea.",2
gp:AOqpTOHIrSmiumO8E95HNHxwYLbHH6co5rNLCA4Upb6RLTUrL85VEUivY3TupPNmgdbMzybPqWahvUE0rQyiQas,Stephenie Spencer,doesnt give option to log in when i already have an account. my city uses this program for alerts and i downloaded it because i wanted a more mobile-friendly way of seeing what is happening. i go to type in my city name and it doesnt show up. same with zipcode. what the heck?,1
gp:AOqpTOHmEoS7JzyEYkLc7As6DcO2Ue5fRiqcEES0QbeXZie6kw7WH5t78wpQaMI6Xnn2CnW8lDpempx1boU2Efo,Penny Brennan,Works!,5
gp:AOqpTOFN_GPHtOUiLTocba7dKkhlVmS2URCiUx7GgK0zxUhdN46S1mRApQpQPs1ilIGW3-D0z0pWvb-tYaSIukw,Bonnie Heinzman,]couldnt get into the app would not accept verification code.,1
gp:AOqpTOHQTew8K1dXRkVcPSfixNfh4RDl82O2al4RvyXa0mOJDllKzz5emlVdXWtnC8iwGOMawu57iqL0FRiyg_U,SUMMER KITCHEN,Its not working.,1
gp:AOqpTOGLXSpz13HLr5U_2zrO6wsTXQOdgdHPrgcds1BwcOE7bwrt3Gmmo1Oq0LwK1WbsxP75fPiy3WDAdUH4vdk,Dan Ott,"The app works for me but it's still terrible. There are way too many notifications. There are hardly any options for narrowing down the number of alerts I get. The worst aspect is that there is no option for silent notifications. In the end, my phone is beeping for some event that I don't care about that is happening on the other side of town.",2
gp:AOqpTOF7XEo8KacnRrZzf39nQFVMOL_Tu5vyylPoayLiyN5_BNOATlVY41LAZa7jF5t7H6cfkI64tcTRJwrZk5I,Tracy Larick,this app sucks they can't even Find my location or send a working verification code...just installed uninstalling immediately!! Do not waste ur time,1
gp:AOqpTOFNbcsd9x03mUocC1SfJUuhjWuFAIR2chLAoT08bw34o4SdIIcanyeVam-PPq4wyU1miJLlcOAptzyw0DM,Bradley Griffith,oh kk,5
gp:AOqpTOFqS1F-RbYQfeWG01711vUwaCt4f9cgRApoaxkN6OO2XeaGspPoJ_88By7ePHf9Gj79GilYktV9L3W7RYk,Pat Gallagher,"An excellent app if you are receiving notifications sent out via Everbridge.  It quickly moved to the top of my list.  A newer update has changed the way you connect the app with your account.  It could use a bit more clarity.  If you aren't able to find the organization you are looking for, contact the organization.  An org admin or account admin needs to add the search keywords to their account settings (settings->Everbridge Mobile app->Search Terms).  Without the search terms filled in it will not be able to show up.  Also, the organization will need to add the zip code or organization name as one of their search terms or it won't be searchable by them.",4
gp:AOqpTOG6lXnkgmVB_fxP7NOVA55egu9tcNJPEimAU8PGtffk-U211XI77ttt6_J3GdahQ61Q1rWbrb5hSyzbNuQ,David here,App could not find Orlando by zip code.,1
gp:AOqpTOGwouR4m2PjK2M8eTlhSurqQZp8ikN-gw97A2LbbJzf8OKtdF_w3C_z2v6-wy7ZaS8t06Ca-D-ARBVuMjg,Sheila Carrington,does nothing,1
gp:AOqpTOFXhBzMEXsh0mkFN0yMIdDVyz4bLyUW_JyBE2x57uBlNTyv0VcBPX7WVwFmy5seWo_c_mQgXBtrQxpoX_g,Keisha Cowell,like it,5
gp:AOqpTOE2DyLuEH79mqy-_1nxtS_BCPufqOc5FNHD7nll9dld8QjmmHMc1Z5edPRLoXTMSwRDtrfQ9jpfmcN-J-o,Vicki D.,"I can't do anything with this. It shows the map of my area but nothing else - no activity, alerts nothing. I know there was a SWAT situation & other things that happened nearby as well today. I forgot all about this app until my phone wanted me to delete the ones that are not being used. I've had this on my phone since moving to this state & have not had a single thing.",1
gp:AOqpTOHwgdgxlnIXxIeKKTD-sksmCq8G1oXUtfxhrshLFKmA78lpzn_eiAHoNSuUtnEcEbW9RxVKCMOEmwzj2eg,Corey Pond,a! waq,4
gp:AOqpTOHykgUviSGGmeVE2N8EK4H_fyeVTeLrgOkYdtOixy2NE3F1TDPSu8JBn9sdxo5Lr-g7_pKSDVO38w5EKOE,James Radloff,Search option cannot find local police department that uses this app.,1
gp:AOqpTOFdiOGkfxOBCxRk8NhLD7gq5SRYsVdtUuIZE4X7HU6ZgwDiars8_X4xN6dGUqL0UgnzvKdS_U17VsRTEP4,Jack Carey,works well,4
gp:AOqpTOFOsu-fFdcjOX8teQL90mhR4rlDJXRvEHHquHGEm1RNc3A2rXiFqs2HaKcSGbuD5gNFAHSItIKkCDZDOT4,Kay Rose,"It was good till i upgraded to v9. Now I've lost my subscription to my county's alert system. Very disappointed. :( I'm updating my review. It started working one day, so now I am very happy with it. Thanks for whatever you did, Everbridge!",5
gp:AOqpTOFWsL40hInvNePp6RM1aZ6YF8jrERmgNiJnljUqMM8RtN2RnDvRWQaLXLjY1IdFkYunjCYHGoVfdRVk7pA,Jay Wright,good,5
gp:AOqpTOEAWv2CvrqO34zA26MlHjiysk8Uyms-O8It77oRBq_UoKGqYpuosjou6KNI5as2tDrOWU6nh1mzWoBY_UI,shanda reed,This app will NOT accept my address. Hard to work!,1
gp:AOqpTOGdtBWLgJinaWP3z2zm3VH0hSs-5Y0Ff5get_N8b9Kdyutuw5IKa-XSRmbgDmCko6Yy1FW5e8tt5jl5tZc,Deb Ryan,Hard to join,2
gp:AOqpTOGWckhUx1AVN4iffIBOvvtuPzwTO8BM37jgT88b0alQSUBepNhG-aq1hKdmFPHZJ57gPrQDqQuieUCcSS0,Sabrina Sartain,does not find my area.. amusingly enough the app is on our county's sherriff's department website. useless app,1
gp:AOqpTOF_LUKqR6WR91zr7hGa2iQWUIzR-j4RTh5MP89foF_NyTCF4dmvc0Ap3iKaEbrEmJ6bmuDzxlkS00_CV78,Foxy Lady,Can't enroll on my cell phone! Frustrating. Registation freezes Will try computer.,2
gp:AOqpTOHCBz_LchrGX4k-eBXNCOlg78_vHw_DQAwPUM6h133PmjmliH5i8_GgFMATMV4j7jHb8qRs7ep7uabfYN4,Rick Rick,"Signed up for alerts from WINS, it recommended I get this app.  Downloaded app, no way to access my account.  I'd give this a zero if possible.",1
gp:AOqpTOHu103TN9Ai-4gYUpOonRqx3Pq3oezmCxUwtV02bD5JcfJTzJeOTgmThg5lfqw1MgnjW5tAH881Ia1QlJw,J.R. TRAKRMN,Does not work - cannot find my area and there is to way to sign in with an existing account! Uninstalling.,1
gp:AOqpTOFh7Hgyi_jNaCU_RSZxTToxSj74Fo08Nm6cvbkfGgKH-wUuwt6A5QvzXOfKx9c22neW-unBNorGt1n2Mlk,Juanita Miles,call for people,4
gp:AOqpTOE25awr_7p0GXGG3z5OSX4UI_gST_ZGO3y7K9WPHHfpLo2Cd4ai8khanL2NJGm8PE9dvxNMOC7g4DCzOFY,sharon brody,"yup. load it, put in the zip and get just that. ZIP.",1
gp:AOqpTOGsEWTqKeDNNOQe3LQ0YS7v5k9hUfT9lMI-SDMh8JUcuS7Qyd9rJ911RfpB0iRGaKuyM9x94yDE8V9f1QY,Giri Santillan,"Same as others.  I can't log-in using my credentials, and I can no longer find my agency on the list.  No, I am not going to spend my time exchanging emails with your support team.  Fix the app, or include instructions on how to reconnect to your alerts.",1
gp:AOqpTOGOUXXbJcnDUUIlXhPoe9W74KC8SsYiUnbz7sMUORclNIk--i3nbX5lCzfYzhnhEk7lVGuQ8ocS1dnyM5Y,Stewart McCarroll,easy to use.,5
gp:AOqpTOF_GOMUNb1-qmoN-yZOUIbBOC0hZWzVzb-8kkqgu6R7_1h2D1TPtx2zkiixpQTtm4kM03XqM8LXWRV39LI,Gwen Bondzuk,gives you a feeling of comfort to know what's happening around you.,5
gp:AOqpTOFtYsPl7hBNAOo6xwSVnX0ox3YlbvIxXkX2SxGOiyMN0Z7NEL1JfMPyfwhO7iehVGNyT3GwrCIv8s71ibc,Bob DAlessandro,"Doesn't even recognize my emergency alert system, or my county.",1
gp:AOqpTOE5s_Vbv2IYGOOTViqNm98Qco5TAoqpEsnDoI6KdJ0HLFYH0L5QwAsviMPUyFNP3YUtuJG2rqCoarKZB3w,Lor Hue,cant get instructions on how to enroll,1
gp:AOqpTOGoIRwgNTYk3VZL89zVI5--AM6rDGoXIEpm7Gl7d9W_0KGfjD0RiQNoWUqFjzWVGBGj5d05912ZHTbZ5VM,Ed Cummings,"My company suggested this app, but the app can't find my company.",1
gp:AOqpTOGP5izL-MoWJohbuSCHT5bp1OsqdMLzQv6feMrm7A6va4bCz_KUdUMiwOhGFLecHxz92WZQHrW39SD1Q40,greg mathis,No way to delete bulk messages,3
gp:AOqpTOE4mm37RPkWm_9B6NKTppBxGy-lCXU42saDHxc3Xc9kbfwFX717N4wTyQBXhPD_aGfeUc72y1dTTpta9VM,MikeandGayle Pagano,terrible. no option to find my locality although my county said all notifications are through Everbridge.,1
gp:AOqpTOFrVG4bAjxg0eJzjGljIB_hMPnyWKAz7AYt5CoEBQCoGSvq82Dhgxg8w-JR4_PjEwKtCep9rbBL3rLvWe4,A.C.,"Signed up last year with ""Warn Central Texas"" but not once have I received an alert when though phone and email are ""configured"" correctly according to them. I downloaded this app as instructed on the Everbridge website hoping maybe it's a glitch and with this app I'll then start receiving them... there's no log in screen (like there is on the website) and no instructions on how to add whatever ""3 letter"" organization they're asking you to input. What is this app even for - it's blank!",1
gp:AOqpTOFJm0tQBFhCjKoyHwMKy4SLwJtqr_SUNcVrC-pcYJoiUuc_La2JZVADex3VCuSTE4TudtEeZ-ivim1VZc8,El P.,"I was lead here by my community policy jury, who your damn app. can't even FIND!! even with the zip code!!!",1
gp:AOqpTOFFLOQHj7Wxwb2eYyyrRSKcKnJZ8PByrRDmcPcyCgAEZmPp4Ofd9bpK7pcRZvQZg-eQqQ9PbfRHSWtb3Rc,Angel Brockett,"No enrollment, no matter what keywords I use nothing comes up.",1
gp:AOqpTOGxcipeDB893idNVDzeYXiTyII-EX_3QdYfmo2LyxT4mklGdzDPO3XrM3j47f8Z5tnborNVXgoMABKCd40,Michael Hyde,Honestly impossible to connect app to online account. Sad.,1
gp:AOqpTOF71dOctV--wAy_OEHBnQqCV7vHST3AMutWjAEgc6-hJ5cNAaZaAgYgYvk-pY60dDa2nM3kfsZ95npACio,Oswald Colón,"couldn't get this to work with ""Warn Central Texas"" alerts.",1
gp:AOqpTOEWB4kOwLq1F_xtixcFvNgrfnlRvbomuTy6iFiuleYxgnlJCKlkVSEGv43O7b437joqYn1tsFXNlRb1woc,Maureen Scholz,horrible. no directions and useless.,1
gp:AOqpTOHub5hLwSDsi0AleSzyaLi35fuHJUaFJqj3nwQ8cdG4EokL9xTfZrbu3PaoyL-Ymoq2DfuIwqwQ3wtuBZ0,Josh Sauberman,"The app needs some work, but I have been back and forth with their excellent, and very responsive customer service team. They clearly care about the app and user experience, and are making efforts to improve based on our feedback.",3
gp:AOqpTOEuOuf4GuiYsJ9XS5_Ee7_q8lzn-H3Dj_uibKOdkwfm6C6LP1OEr0HHCh14ImrLkEXWyCqYFElxzfKpYQ4,tow master,I like to be in the know so this app seemed like it would do that...but nope. Signed up with the county giving multiple emails and text numbers then downloaded this app. Not even a test message from this app or the county. So every so often i open the app hoping that the app will be useful but the app has no instructions making it impossible to use.,1
gp:AOqpTOG498QK_4GdioLaCRIolEeNFvQJ6gka2qe2beJ2ZuDwC9EtASpB3wJEcOa4PnOyStlv2TjUD07qHtMoMH8,kim Walsh,says my login is wrong and if i use without logging in it shows nothing in Canada.,2
gp:AOqpTOGQkn3cbjcy_w4yBZivMcio5jJT3aX5l-wrt8_cx7CgOMjeIepz1xjF_9DO5sk4Nmh9guJGINA57SbhECU,Eddie Wieder,app does not work when you use Android private dns,2
gp:AOqpTOGkqnFuibIl5cF6GLHYqGbTCDtJBZY7Tw-0IDWSqkIDumy_MsrUOjwy6wltbjUMhW_I9XlZY-3twFOcXv4,Jens Petersen,Android complains this app using a lot of battery :-(,3
gp:AOqpTOFiManpIbv8s1QoWYIp2Og01CdFlif2vjZIIlC_YrHNizaRcCypohb03U62BpldOTDo2hVPfjFc8wNbkLg,Jerry Barrow,No info for my area of 85937 would like it if i could use it ?,3
gp:AOqpTOHNuyeP1Q8WCz_4z-NF6KFz8426xWj8cubDPWQHViZimYOaO6NmXT5BgSqikE3y2ExR_kP8sEHbot9Sb40,A Google user,Wouldn't let me sign up,1
gp:AOqpTOFgjiwOya3_g36ltVlYpN4_IjY0JDQEPD3O14r7fNNm_vYbnEUwx3xiiE_VdC-5ZdDdZ4smPZupWEBHUnQ,A Google user,not sure,5
gp:AOqpTOGOhDHRrj_uRaDMMGCdo98rWFqkTA0ThhsSiJmJhx0ZgY2Rnh0r8LxJQkPSefvjXsn_htB6GT3A_X54Dpc,Gi Grape,it says my password is wrong and I know it is right! i just checked it with my everbridge notification from my public safety board,1
gp:AOqpTOFjnmPAW5KDXmmybUksOUqDG2ExgEmVKwmoUZuc0kSloNGkwAVoVIEMJoVZBkVPpBa1jjGAlIplmqydSB0,chrystal carey,I've always depended on this app for up to date weather conditions in my area I live in a rural area,5
gp:AOqpTOFvWJBerWv129Cf2ysq8kQ3HcyyyRnJF7EDu99m6Xm4rFam86CM2bbccAFPHA13ZvOXP9RtfFrMfaft_Nc,D D,waste of time...app is not responsive doesnt do anything except show a map. Needs improvement. cant subscribe for alerts so not worth the battery drain..,1
gp:AOqpTOEh7YyenJNCXl5CTft2j30VOrPFZH52H2lxD6d2NsyCZQwsch6vC0joLzMc01p12ibY5eXtTvn8ESbgYBE,eScential,doesn't do anything. no information but collecting your data.,1
gp:AOqpTOEhvdhdZpii84mp05aHolrhVF2t301y4HwHUsb-BuxR1W2TLw5WFehOvcb4tNv5LTMhXHuvLa3xa3QCgfk,M VR,works great....you need to sign up and register on website before being able to sign into an account for those of you 1 star raters,5
gp:AOqpTOEnaJ9AP_5MHqd08EOhzRXyCg94W_-wsfVqhC2qZlDAJXUFleDrtVHUTWIoJru1swGzF3j9m0YY6Ax31oQ,Serina Simmons,can not even sign up,1
gp:AOqpTOGVgdAqi3pnf7F25VrAo0F2FMLoVdz-iq-0F6bcmwWp61QpGdSPe5G_Qb0MJ5aghf39j7VJjZBRI3CXro4,Shannon Spainhower,I really love being kept up to date on local information like missing people and traffic accidents especially since I'm a delivery driver. However I wish there was a select all option when deleting messages or marking them read.,4
gp:AOqpTOFMQ9aqKCm3L_jEL0VmxjCuoMyCt3mynowC3fx0yWFQrSRKuegyeFXaC5mtiXYbo45q-tWxZWaTRL1sTfE,Alisa Snell,nowhere to put in a phone number,1
gp:AOqpTOE-pX0zSgmLhMjCD_ay-xvythA7nUJ1KZaKvz04HeNI_8Y-wUf0GQQZzNxViJjCaENorPchza3a00aO3WE,A Google user,It asks for you to login yet there is no option to signup,1
gp:AOqpTOF7phWWDg5JQ4m3VXTL0gk0I7HschquyuJOIK96I_hc8nAN_w6Rbv15jx-ezNtQrZPmcezDKxCi3kui-RQ,Bill Molloy,Pos,1
gp:AOqpTOH_VCkpnaW_o_2x36wUrtUtz8vzCV9tL-NWVVXZW6lzL62L_OmN9wSqtksjwhP2fvgb1jE-W30nRbw-Q6M,A Google user,"I just hope it works for me! I am uneasy with ""new and improved."" Why ""fix"" something that didn't need ""fixing?"" When dealing with peoples' lives. . . . .",3
gp:AOqpTOFFofWz2QWLNbnvV1KCuZwlsh_DmKF1F3xxELMby0SY8_zSKxwBp9K-nliS9iBNgCZlPAZ4NVTAv5ZZO74,Kou,"Crappy UX. Pretty painful to use, like every other app of this sort.",1
gp:AOqpTOEx33AYptks0vtBZ1M-ZsGFaiBIuq_CwABy5TbeBqmtIXure3u1VMSlT0wT9dkUG15LLBXwEpsPBPdPonA,Tina Shallenberger,Was very helpful with I formation post Hurricane Michael,4
gp:AOqpTOE2IYtmU2wMLwVLUXiyQ3IZ4Lt1NyXg8YhtS3fM7-TLSRn0mJO6J6qW4PpGZEzZv8a7WnEQimfzeLbBrz8,Cyndi Schaecher-Means,It isn't user friendly,1
gp:AOqpTOFQq6eGpwOmciNA9Ie_PFyEs0kogf-qXiJxP-AesScjrmRec54RV6HQiBfY-Az0wd5GpK9OZCM7_qf_1_4,A Google user,App is worthless,1
gp:AOqpTOHRm_8n5ZG5Oo-y_ethyUgQ68McKYyX0KZqdw6Ur_Yi-wZI-aVN0gnJfs4rEH6CzaZ3iaHPcyyQDnYDHVU,Bessie W Barron,I hope this works well I'm interested in trying it and hope I could get some help with this information thank you,5
gp:AOqpTOGrvR-M9Ks6hCHEbCcpvHoiEcAombzD9QpeuyMhgaQsnaGDufQJmJmIsYWgWwHOznmngYSof9LqixAj1Bg,Patricia O'Kelley,You can use the app immediately without having to have an account or sign up. You just have to allow location and you can use it,5
gp:AOqpTOEwF-8XgRLt5h0itcnSLFb7W6NkdaTBSPtMA1xBSKfkwEY5pI3PUo20HzEhywR4f9SMZP3ZHXRkBcLUe3Y,Tawnya Jenkins,No option to sign up for a login. Terrible app,1
gp:AOqpTOEt5balqdwfsh3bAGFXTrh1b_Nwjemnf_wgx5k2rtgao4iA82lU4_ZIHdmeKRnke4XIeqsZgkxmojIXceM,Sharon Shaffer,"ADDITIONAL COMMENTS: 1) Many of msgs I have confirmed & deleted reappear as unread. Why? Very frustrating. 2) Plz add a way for us to select which alerts to confirm as read. Sometimes I receive a ton of traffic msgs & don't feel like reading each one, especially since I also received a text msg from the county govt.",4
gp:AOqpTOE9_pHinlHiV8o5IIUVQnllLcxw-0tGDqcQDPQ7WSeGkNZAyN1bEG9dF52h-NNtmsKzr6r1UEjT2LG_wBQ,Frank O,"Crashes, submitted multiple crash reports. Eventually gets into a state where it crashes every few seconds.",1
gp:AOqpTOGYo2l6V_ijKybe4Qcl62YckUKGfy8zqh6LJvf_f9LoKwzpv4Wq5roYWrrBeKQlh9p16qeg2poNiNlKsf4,Linda Aman,It wants you to log in but there is no option to sign up,1
gp:AOqpTOHBurjm9_FDG3NP2G_98mD1RYeKJuIIOdcARCfVxmB6M9dwQjqTw183Y7b6PqKgkcyR8WJJrcGSpR7YpyI,A Google user,"Installed, didn't work, uninstalled 5 minutes later.",1
gp:AOqpTOH4Zs0i8F5dL94XhjwlV13W6mVa65Ma0whTEB67SAOF4x5YaDths6VH7hrqWBwU2IsBpcOPRKqTcxkOk9s,Ghassan Majied,"How come the user name is case sensitive? And can't be changed as well? 
Please remove case sensitive from username, it's unnecessary at all.",3
gp:AOqpTOG9Va8B-09S3pk75VKeFBhuH9otqgfUrd-R3k2K5UdY9Nl0WQ0wCYH5KbKjmDYDzzCfLHbc-_LZbC4-Ypg,Amanda Werner,Worthless app,1
gp:AOqpTOEfez19J0tMuoenoqIk8hLyJfbooGbfHIlBkfkyrDMeGQvDGgX2-cpKbbKNBdrI8vbXxq-Zow2cfgMf1Yc,A Google user,Nothing works,1
gp:AOqpTOFDAQ_c8rBw8MtFhgMQifqEFbUIuRCf_gTUgJPsRgsS1l_hwLzFRa8hO4aHFkOPA966UCD-brnsxzYetXE,LaTesha Rich,Needs an easier way to delete in bulk,3
gp:AOqpTOG-cCGqYz1CJH6wy2_SrTElpfpTG3R4YSjTtMfdn602FE6G-6a7cZnIkgQhSpG6hn5ltJwf46C3tDmHTbs,Joshua Townsend,"Update: 7/13/18 - crashing since yesterday's update. Not showing any 
notifications either. Update: 1/8/18 - The app is getting better - more 
stable. More customization for the end-user would be nice. For example, 
ability to add additional alarm/notification sounds (the built-in ones are 
not good). I'd like to be able to change the alert sound based on the text 
of the notification. For example, if I get a notification including the 
words 'STRUCTURE FIRE', I'd like a certain tone. Yes - I get alerts for 
local incidents (I also get them via TXT and email, so these are a bit 
redundant). But... having to open and confirm each and every single 
notification is ridiculous. There should be options for: 1. Disable all 
confirmations; 2. Delete notification without reading, 3. Mass delete 
notifications without having to open each and every single one. Also, this 
app sends all alert notification sounds through the phone speaker, even 
when bluetooth headphones are connected - an option to send sounds to 
headphones or bluetooth would be very appreciated. The annoying user 
experience due to lack of options may have me uninstalling soon, which is a 
bummer as it is a tool many local governments in the Northern Virginia area 
use to communicate with their employees and citizens.",3
gp:AOqpTOGJDPpDaVkcCDvG7NRuq6GCAGWxS0zhrxh0fVopvWHv_VxCD2xiAXIjc57cmYv9d-zrHNjw5iwv-UypYbU,A Google user,"A very intrusive app! It requests access to files photos and basically 
everything on your phone or device's! I think that I shouldn't have to 
choose between safety for personal security!",1
gp:AOqpTOGrTUNbc3mShYJg2a3HKD-tBLz5CC8-XtIbvrYqutNd--Uohmj79lz5NoffRnysYdh9XwtlXwk7Yiy4hnA,Becky Connelly,"Just watched it on wjhg news 7 Panama city fl. I'm so glad, its about time",5
gp:AOqpTOFNbyckHJHPFDqUlOLyTQ43OmiFPkzX0jdykAFdbg76MpfIxc3Fi8iEN43CPHaF84jZgf60Vq0R0ymPFYQ,KC Swiss,"Any app that requires access to all that and is that large AND probably 
tracks a bunch of information they don't need, and who is going to have 
time to load it when they're is no power or internet access yeah great",1
gp:AOqpTOFFJBch_1rlEwXImDgSiXJF_7uuySMgGJwA_juQEHQLR5NRlKIF4pzezAGww4upE9CEJjsZvFmocb3pTAs,Paul Spencer,"App sucks, does not let you know when local authorities send messages like 
roads blocked due to accidents.",1
